,Path,Audio,MFCCS,Label
210,/content/Emotions/OAF_disgust,OAF_nag_disgust.wav,"[[-6.09220459e+02 -5.22084290e+02 -4.52495941e+02 ... -5.98958679e+02
  -5.55068604e+02 -5.43265503e+02]
 [-1.40189815e+00 -3.85396194e+01 -5.69354172e+01 ...  1.15124977e+02
   1.01798279e+02  8.20583191e+01]
 [ 2.46692123e+01  3.08572998e+01  3.65156441e+01 ...  3.24693565e+01
   1.08533726e+01 -5.32047176e+00]
 ...
 [ 7.16224575e+00  7.06502581e+00  9.87553501e+00 ...  2.20876446e+01
   7.40354919e+00 -2.58910275e+00]
 [ 4.32745934e+00 -1.95109344e+00 -3.40149760e+00 ...  1.61617889e+01
   8.46110916e+00  3.71745729e+00]
 [ 6.71648979e-02 -1.54800141e+00 -8.93424988e-01 ...  1.52969265e+01
   1.01796646e+01  7.11400890e+00]]",OAF_disgust
211,/content/Emotions/OAF_disgust,OAF_bean_disgust.wav,"[[-579.55304    -508.5062     -434.74973    ... -538.40137
  -560.58167    -586.1661    ]
 [   8.655285    -19.488632    -26.867157   ...  117.539566
   114.82492     103.727974  ]
 [  17.324059     26.116653     33.928032   ...   55.972885
    66.19636      72.023735  ]
 ...
 [   8.387671     10.735514      7.496125   ...   36.86616
    30.314667     15.742507  ]
 [   4.2433248     0.96908236   -1.5491228  ...   26.630863
    22.89716       9.240669  ]
 [   1.119353      3.978506      2.5590107  ...   13.395178
    12.035552      6.841367  ]]",OAF_disgust
212,/content/Emotions/OAF_disgust,OAF_wash_disgust.wav,"[[-6.8496094e+02 -6.0379553e+02 -5.0261868e+02 ... -7.0280676e+02
  -7.0528198e+02 -7.0583301e+02]
 [ 3.3089432e+01  1.0271593e+01 -1.7077173e+01 ...  1.9315754e+01
   1.5994340e+01  1.5215023e+01]
 [ 2.8622860e+01  1.6179512e+01  1.8442369e+01 ...  1.8649296e+01
   1.5824466e+01  1.5045282e+01]
 ...
 [ 5.8629084e-01  5.3051825e+00  7.2142391e+00 ...  5.2534070e+00
   3.4193211e+00  1.3664243e+00]
 [ 2.9857999e-01  3.1949115e+00  3.5128059e+00 ...  5.2261863e+00
   3.2847958e+00  1.4290876e+00]
 [ 3.8506513e+00  2.4457121e+00  4.9837303e+00 ...  4.9511514e+00
   3.1507044e+00  1.5078471e+00]]",OAF_disgust
213,/content/Emotions/OAF_disgust,OAF_judge_disgust.wav,"[[-6.5745428e+02 -6.0799310e+02 -5.3084778e+02 ... -4.9226932e+02
  -5.4803101e+02 -6.0510046e+02]
 [ 1.1852547e+01 -3.4773560e+01 -6.7234299e+01 ...  1.8050413e+01
   3.7987267e+01  4.5119808e+01]
 [ 1.2738624e+01  3.2874393e+01  5.2298710e+01 ... -1.1158089e+01
  -1.1366470e+01  8.5454493e+00]
 ...
 [ 1.9887906e+00  5.4846234e+00  1.0073349e+01 ...  5.9557533e-01
  -9.3203324e-01  2.4972034e+00]
 [ 3.4497950e+00  5.8547831e+00  1.2423767e+00 ...  1.7007809e+00
   1.1016582e+00  2.8020759e+00]
 [ 2.6782832e+00  4.0068665e+00  1.3807733e+00 ...  4.9444313e+00
   1.8188133e+00  3.3387241e+00]]",OAF_disgust
214,/content/Emotions/OAF_disgust,OAF_knock_disgust.wav,"[[-7.3031140e+02 -7.3514679e+02 -7.3811725e+02 ... -5.5726965e+02
  -5.3788055e+02 -5.5898865e+02]
 [ 3.0573490e+01  2.4596050e+01  2.0840752e+01 ...  8.1843079e+01
   9.5749527e+01  9.3781532e+01]
 [ 2.8480183e+01  2.3615156e+01  2.0374783e+01 ... -1.2639919e+01
  -1.3406458e+01 -1.3764436e+01]
 ...
 [ 4.3162236e+00  5.1218805e+00  5.8067036e+00 ...  3.5793120e-01
   1.0528827e+00  5.2496636e-01]
 [ 3.9797475e+00  5.4864359e+00  5.8510561e+00 ...  1.6581588e+00
   4.8963866e-01 -5.6851423e-01]
 [ 4.1553988e+00  5.8262997e+00  5.7401023e+00 ... -2.3667178e+00
  -4.0603743e+00 -4.9347558e+00]]",OAF_disgust
215,/content/Emotions/OAF_disgust,OAF_met_disgust.wav,"[[-6.3842273e+02 -5.5546161e+02 -4.8495502e+02 ... -4.6236432e+02
  -4.9977863e+02 -5.7457751e+02]
 [ 2.2677879e+01 -2.1312498e+01 -4.0298573e+01 ... -9.8935926e-01
   3.2972466e+01  7.2809021e+01]
 [ 1.4543211e+01  1.2764879e+01  2.4421522e+01 ... -3.9083173e+00
  -8.0868578e+00 -7.5128970e+00]
 ...
 [ 1.3821130e+00  5.3967667e+00  7.3408003e+00 ... -1.2297739e+00
   2.0047376e+00  5.3104773e+00]
 [-1.2640032e+00 -9.8955321e-01 -4.2099190e+00 ...  8.4783161e-01
   1.0756717e+00  5.6601202e-01]
 [ 6.9739089e+00  7.1302881e+00  5.9677367e+00 ...  5.4290590e+00
   4.8715620e+00  1.2948017e+00]]",OAF_disgust
216,/content/Emotions/OAF_disgust,OAF_tape_disgust.wav,"[[-678.59186   -659.32227   -598.53644   ... -633.733     -642.3033
  -645.6754   ]
 [  19.040173     7.7067785  -32.812656  ...   70.367874    61.36308
    59.40107  ]
 [  17.716522     7.160928    18.892967  ...   40.09061     37.601734
    41.83354  ]
 ...
 [   2.1981971    3.7969775    4.2400694 ...    3.4197307    2.9211726
     4.1769075]
 [   1.7288067    3.0747309    1.330553  ...    4.281028     4.91852
     3.2030852]
 [   1.0737349    4.669174     5.1022863 ...    3.462439     4.7337027
     1.1448476]]",OAF_disgust
217,/content/Emotions/OAF_disgust,OAF_hall_disgust.wav,"[[-692.5073    -696.413     -699.7832    ... -500.54544   -563.4755
  -611.0846   ]
 [  25.262695    19.858156    15.143787  ...  139.66583    125.93149
   106.656494 ]
 [  24.671286    19.597057    15.028631  ...   79.60291     68.59389
    60.649628 ]
 ...
 [   1.1489612    3.294415     4.6097517 ...   15.471571     8.213968
     7.994044 ]
 [   1.2796893    3.308828     4.582668  ...   13.867823     7.386837
     8.383167 ]
 [   1.4909034    3.319049     4.534805  ...    7.660755     7.980377
     5.3620534]]",OAF_disgust
218,/content/Emotions/OAF_disgust,OAF_hurl_disgust.wav,"[[-6.12019958e+02 -5.25116516e+02 -4.41536163e+02 ... -5.04157532e+02
  -5.46412781e+02 -5.83301941e+02]
 [ 1.15803328e+01 -2.35019226e+01 -3.33807220e+01 ...  1.49593719e+02
   1.27911148e+02  1.07528824e+02]
 [ 2.32314377e+01  3.12820778e+01  3.89252472e+01 ...  7.18601685e+01
   5.72280731e+01  4.62988739e+01]
 ...
 [ 8.05854321e+00  7.85875511e+00  7.03665733e+00 ...  7.19114017e+00
   1.55009823e+01  2.15708218e+01]
 [ 5.03424931e+00  1.19915318e+00 -3.14237261e+00 ...  8.65899086e+00
   1.37956524e+01  1.71300545e+01]
 [ 3.52721736e-02  8.12970698e-02 -2.75150895e+00 ...  1.46672857e+00
   1.35365791e+01  1.29089394e+01]]",OAF_disgust
219,/content/Emotions/OAF_disgust,OAF_late_disgust.wav,"[[-6.1061749e+02 -4.9979218e+02 -4.1481073e+02 ... -4.6200623e+02
  -5.2094238e+02 -5.6723804e+02]
 [ 2.6587929e+01 -7.8228116e+00 -2.0556744e+01 ...  7.7190872e+01
   9.7260193e+01  9.1962196e+01]
 [ 2.3577682e+01  3.6754059e+01  4.1470364e+01 ...  3.7989817e+00
   7.2081823e+00  2.6694235e+01]
 ...
 [-3.0585515e-01  9.8501170e-01  7.2337103e+00 ...  2.9850090e-01
  -8.3145332e-01  1.6092541e+00]
 [ 1.1904562e+00 -7.6500397e+00 -5.7000813e+00 ... -1.9192097e-01
   7.0413136e-01  2.4955237e+00]
 [ 4.4238949e+00  4.5325780e+00  1.9228079e+00 ... -1.4529004e+00
   3.3610547e+00  4.5402565e+00]]",OAF_disgust
220,/content/Emotions/OAF_disgust,OAF_such_disgust.wav,"[[-6.9085944e+02 -6.6810541e+02 -5.8756604e+02 ... -4.0992413e+02
  -4.6152200e+02 -5.4991675e+02]
 [ 1.2984394e+01  1.1297488e+00 -3.4396160e+01 ... -2.4243828e+01
  -2.3311656e+00  3.5542061e+01]
 [ 2.0845345e+01  1.5892324e+01  2.9954910e+01 ...  3.7143511e-01
  -2.8710885e+00 -1.3715599e+01]
 ...
 [ 7.8447123e+00  9.9906082e+00  1.2380040e+01 ...  3.3370042e+00
   5.2056426e-01  1.3037254e+00]
 [-1.0871649e+00  4.5535657e-01  2.2749505e+00 ... -1.2466130e-01
  -1.6173551e+00  6.4296591e-01]
 [ 1.4238331e+00 -8.6052161e-01 -2.7417045e+00 ...  7.3023472e+00
   7.0468931e+00  4.0574141e+00]]",OAF_disgust
221,/content/Emotions/OAF_disgust,OAF_thumb_disgust.wav,"[[-6.08140015e+02 -5.30676880e+02 -4.70009338e+02 ... -6.17636108e+02
  -6.29319397e+02 -6.47282593e+02]
 [ 6.55580139e+01  1.24347725e+01 -3.73785019e+01 ...  8.94143600e+01
   8.28405304e+01  6.50625458e+01]
 [ 3.10081863e+01  4.54376526e+01  5.04172974e+01 ...  5.73014259e+01
   5.04652100e+01  4.72783585e+01]
 ...
 [ 1.38964615e+01  8.48368931e+00  4.70910740e+00 ...  1.11581593e+01
   7.89242172e+00  8.06959248e+00]
 [-8.85506392e-01 -2.61813641e+00 -7.81966639e+00 ...  1.02082386e+01
   7.58370733e+00  7.01836967e+00]
 [ 3.33699512e+00 -1.81806016e+00 -2.27891296e-01 ...  1.50933504e+01
   8.99789810e+00  6.89531231e+00]]",OAF_disgust
222,/content/Emotions/OAF_disgust,OAF_juice_disgust.wav,"[[-5.0465030e+02 -4.4803665e+02 -3.9295215e+02 ... -4.1783719e+02
  -4.5930591e+02 -5.2013647e+02]
 [-3.4633575e+01 -5.3328991e+01 -5.4229797e+01 ... -2.6700413e+01
  -1.7521873e+01  2.1151803e+00]
 [ 2.7551033e+01  3.0769554e+01  2.8298353e+01 ...  1.5054272e+01
   2.2186970e+01  2.0786097e+01]
 ...
 [-8.7221295e-01  4.0498390e+00  9.2933388e+00 ...  5.5334320e+00
   4.7199540e+00 -6.3008755e-01]
 [-2.9784787e+00  1.6727933e-01 -1.9230502e+00 ... -6.8494678e-01
   2.8056872e-01  5.9238577e+00]
 [ 8.5291481e-01  5.1967134e+00 -7.5328410e-01 ...  3.3341627e+00
   5.2438521e+00  6.9008512e+00]]",OAF_disgust
223,/content/Emotions/OAF_disgust,OAF_voice_disgust.wav,"[[-6.35412720e+02 -5.64073303e+02 -4.85496674e+02 ... -3.87092285e+02
  -4.22221375e+02 -4.71406799e+02]
 [ 4.52203131e+00 -2.95803318e+01 -4.97576752e+01 ... -2.34352665e+01
  -1.58692970e+01 -5.88467216e+00]
 [ 1.38442135e+01  2.99559402e+01  3.47897186e+01 ...  3.19400654e+01
   2.92851677e+01  1.83738270e+01]
 ...
 [-4.52184820e+00  1.91179872e+00  1.03050423e+01 ...  1.87024295e-01
   3.44753051e+00  6.17464161e+00]
 [ 1.00067949e+00  1.18163264e+00 -3.53434086e-01 ...  2.06429386e+00
   4.10622215e+00  2.19414592e+00]
 [-5.96485996e+00 -5.34611130e+00 -2.96675825e+00 ...  6.67647362e+00
   7.46646738e+00  5.41506100e+00]]",OAF_disgust
224,/content/Emotions/OAF_disgust,OAF_jar_disgust.wav,"[[-5.46864990e+02 -4.62340118e+02 -4.08558716e+02 ... -5.20966064e+02
  -5.53818787e+02 -5.85890625e+02]
 [-5.79981232e+00 -2.47492638e+01 -4.32296677e+01 ...  1.37200317e+02
   1.22926010e+02  1.06463623e+02]
 [ 2.70275326e+01  3.94946022e+01  3.95927162e+01 ...  1.18979511e+01
   9.62851465e-01 -2.69555950e+00]
 ...
 [ 8.16278934e+00  1.12124195e+01  6.13480282e+00 ...  1.37330732e+01
   1.11870785e+01  7.86186028e+00]
 [ 1.01396656e+00 -1.21573448e-01 -1.71805048e+00 ...  4.51594257e+00
   3.57383013e+00  4.44614887e+00]
 [ 9.30391908e-01 -5.92452466e-01 -8.97839069e-01 ... -1.76391408e-01
   1.10950732e+00  1.61538815e+00]]",OAF_disgust
225,/content/Emotions/OAF_disgust,OAF_jail_disgust.wav,"[[-711.538     -719.89484   -709.60876   ... -541.4409    -559.52264
  -555.21985  ]
 [  39.851692    29.915148    23.98418   ...  127.90074    109.12718
   120.697525 ]
 [  36.059067    28.556725    23.787876  ...   63.13777     47.88056
    49.45352  ]
 ...
 [   2.634522     3.5062673    5.3846836 ...   18.115128    15.282415
     7.0694404]
 [   2.6287894    3.708167     8.2475395 ...   13.533773     6.1231585
     1.8472223]
 [   3.1008215    3.9279203    9.08452   ...   14.805828     7.288407
     2.838767 ]]",OAF_disgust
226,/content/Emotions/OAF_disgust,OAF_name_disgust.wav,"[[-660.76074   -656.61096   -617.0396    ... -594.5933    -621.80383
  -631.49915  ]
 [  17.263737    21.903004    19.34713   ...   87.0552      62.3938
    51.992157 ]
 [  17.118103    19.65245     -5.5543284 ...   63.971123    44.00518
    36.96768  ]
 ...
 [   2.0944571    3.4196296    4.274825  ...   10.858032     8.1620655
     6.2501645]
 [   2.112409     2.3747046    4.955045  ...    9.714012     7.3647833
     7.36277  ]
 [   2.1394641    2.8386545    3.281893  ...   12.748499     8.319661
     7.890173 ]]",OAF_disgust
227,/content/Emotions/OAF_disgust,OAF_food_disgust.wav,"[[-677.7593    -669.04315   -648.6442    ... -552.9588    -550.44104
  -600.30676  ]
 [  14.546196    11.396694    -7.2647047 ...  134.17618    123.230835
    86.788895 ]
 [  15.676367    21.104229    29.486603  ...   36.839104    24.30972
    30.474552 ]
 ...
 [   5.0704274    3.0784712    1.304334  ...    9.357591     9.368906
     9.542751 ]
 [   5.3599615    5.144717     2.5201302 ...    8.842198     8.310145
     6.4518747]
 [   6.769594     5.21443      1.2550919 ...   11.435462     8.197662
     4.8658075]]",OAF_disgust
228,/content/Emotions/OAF_disgust,OAF_numb_disgust.wav,"[[-6.87405579e+02 -6.06882935e+02 -5.27353638e+02 ... -5.11425110e+02
  -5.47255188e+02 -5.71088318e+02]
 [ 1.75336304e+01 -2.07861595e+01 -1.81890221e+01 ...  1.44148102e+02
   1.24722267e+02  1.34962006e+02]
 [ 2.19068108e+01  2.08843117e+01  2.75556564e+01 ...  4.78457642e+01
   5.28255234e+01  6.59937439e+01]
 ...
 [ 2.30550265e+00  7.14785480e+00  6.38131952e+00 ...  2.49857483e+01
   4.46179008e+00  1.88108969e+00]
 [ 3.45572519e+00  1.98683953e+00 -1.42387915e+00 ...  1.08204775e+01
  -7.26699066e+00 -4.51298141e+00]
 [ 6.88949049e-01 -2.38819376e-01  4.23130703e+00 ...  1.15447540e+01
   1.67987847e+00  2.90140295e+00]]",OAF_disgust
229,/content/Emotions/OAF_disgust,OAF_ditch_disgust.wav,"[[-6.5956763e+02 -6.5984033e+02 -6.2906268e+02 ... -6.5716919e+02
  -6.5978827e+02 -6.5917169e+02]
 [ 1.4775387e+01  1.4385423e+01  8.1413345e+00 ...  1.8032936e+01
   1.4449459e+01  1.5312382e+01]
 [ 1.4667417e+01  1.4265009e+01  1.3397013e+01 ...  1.7544979e+01
   1.4302162e+01  1.5137281e+01]
 ...
 [ 2.4660971e+00  3.6897669e+00  2.5208066e+00 ...  4.0138750e+00
   9.6938717e-01  1.3707817e-02]
 [ 2.4655941e+00  3.7240427e+00  2.2449174e+00 ...  4.0853281e+00
   9.0576565e-01 -1.6850936e-01]
 [ 2.4626462e+00  3.7501149e+00  7.9740734e+00 ...  3.9899194e+00
   8.4746814e-01 -3.0449706e-01]]",OAF_disgust
230,/content/Emotions/OAF_disgust,OAF_rough_disgust.wav,"[[-6.8985828e+02 -6.9596930e+02 -6.5657880e+02 ... -5.2153455e+02
  -5.8692432e+02 -6.5306958e+02]
 [ 3.3899529e+01  2.7240648e+01  1.9246700e+01 ...  3.4375992e+00
   3.1073740e+01  5.8661980e+01]
 [ 2.8227776e+01  2.5248753e+01  2.3662697e+01 ...  2.1847952e+01
   2.1595276e+01  1.6242992e+01]
 ...
 [ 4.7709260e+00  3.2474136e+00  2.6076913e+00 ... -9.5530963e-01
   3.5927740e-01  1.9319853e+00]
 [ 5.2842832e+00  3.8109298e+00  2.5653288e+00 ...  5.6651049e+00
   6.1463928e+00  1.9264157e+00]
 [ 4.0573730e+00  3.6090791e+00  1.0197294e-01 ...  3.1377838e+00
   3.8425612e+00 -3.9547043e+00]]",OAF_disgust
231,/content/Emotions/OAF_disgust,OAF_king_disgust.wav,"[[-567.4057     -482.09448    -406.05356    ... -537.61304
  -561.3517     -597.3844    ]
 [  19.808025    -19.113796    -31.287449   ...  158.49806
   148.69595     123.03645   ]
 [  14.453379     27.150293     31.07196    ...   67.369415
    73.62409      62.971237  ]
 ...
 [   0.84091425    6.68242      11.588371   ...    4.889081
     6.288919      9.047188  ]
 [   2.0479436     5.683769      7.226535   ...    3.0126576
     4.196664      7.6804376 ]
 [  -1.661208      6.4036884     7.374614   ...    8.7514925
     9.215431      6.577065  ]]",OAF_disgust
232,/content/Emotions/OAF_disgust,OAF_half_disgust.wav,"[[-5.5543378e+02 -4.9625507e+02 -4.4871301e+02 ... -4.8836374e+02
  -5.5104797e+02 -6.1251801e+02]
 [-1.9751255e+01 -4.3464310e+01 -5.3943199e+01 ...  5.2870590e+01
   7.2065582e+01  1.1007597e+02]
 [ 9.1372747e+00  1.0346742e+01  1.7722095e+01 ...  1.3583487e+01
   1.3528271e+01  4.7114693e+01]
 ...
 [ 6.0467606e+00  7.0186644e+00  9.7768574e+00 ... -1.2787603e+00
   1.9976109e+00 -2.7933559e+00]
 [-1.6936774e+00 -1.0345702e+00  4.5380707e+00 ...  6.2610471e-01
   3.1954722e+00  1.1354220e-01]
 [-2.2245502e+00  2.6810932e-01  5.1427932e+00 ...  3.8563113e+00
   3.6111698e+00  1.8638208e+00]]",OAF_disgust
233,/content/Emotions/OAF_disgust,OAF_rain_disgust.wav,"[[-6.4182483e+02 -5.5640271e+02 -4.9166898e+02 ... -4.5322299e+02
  -5.1627875e+02 -5.7986951e+02]
 [ 5.5281496e+00 -2.8372688e+01 -4.5640434e+01 ...  9.1246246e+01
   9.9171074e+01  1.1739023e+02]
 [ 2.3190403e+01  2.8932972e+01  2.7566978e+01 ...  3.9401649e+01
   4.3099655e+01  5.5781254e+01]
 ...
 [-9.2396224e-01  6.7680769e+00  7.9244361e+00 ...  2.0343952e+01
   6.3141961e+00  6.4943919e+00]
 [-4.4377546e+00  2.1486170e+00  3.2274144e+00 ...  4.8667898e+00
   1.1076391e+00  5.6218762e+00]
 [ 7.4677008e-01  3.7471638e+00  3.3386948e+00 ... -8.4964293e-01
  -1.2464654e+00 -1.8504977e-02]]",OAF_disgust
234,/content/Emotions/OAF_disgust,OAF_bone_disgust.wav,"[[-654.23785   -590.1498    -499.225     ... -567.8143    -579.96875
  -617.6741   ]
 [ -23.709534   -65.43031    -79.43651   ...  117.81135    114.31473
    89.20436  ]
 [  40.680164    49.739567    27.857428  ...   46.945515    30.408821
    26.799835 ]
 ...
 [   3.998282     2.015687     5.0908    ...    9.377863     5.47916
     2.2292945]
 [   4.3184366    3.5451982    2.9845495 ...   14.149298     6.389048
     8.809007 ]
 [   4.7625127    5.2977047    2.7043817 ...   15.63425      8.122916
     9.316828 ]]",OAF_disgust
235,/content/Emotions/OAF_disgust,OAF_shack_disgust.wav,"[[-724.35925   -679.14453   -613.68036   ... -556.99945   -557.59
  -582.75964  ]
 [  32.84991     -3.3806343  -36.69936   ...   46.731285    50.844177
    58.053627 ]
 [  28.528183     6.5597916   17.089996  ...  -26.195656   -30.132519
   -26.845036 ]
 ...
 [   2.6967487    3.7571757   10.487725  ...    5.308508    -1.4465663
    -2.7802424]
 [   3.610813     4.2975345    6.716398  ...    4.871862     4.663267
     6.0342455]
 [   1.6923261    3.4743047    3.583696  ...   -3.6089218    1.0187776
     3.768499 ]]",OAF_disgust
236,/content/Emotions/OAF_disgust,OAF_soup_disgust.wav,"[[-6.52659119e+02 -5.64021851e+02 -4.83779572e+02 ... -6.44824402e+02
  -6.19072510e+02 -6.14199463e+02]
 [ 1.35646667e+01 -3.70560379e+01 -5.85961189e+01 ...  5.91286469e+01
   7.55543823e+01  7.15694962e+01]
 [ 1.47452965e+01  2.45294437e+01  3.28210144e+01 ...  4.25912018e+01
   3.01371326e+01  1.95272217e+01]
 ...
 [-2.39017272e+00  3.96788740e+00  1.14526806e+01 ... -3.70434940e-01
   2.54589796e+00  5.81260800e-01]
 [ 4.97946072e+00  4.04792786e+00  4.40590096e+00 ... -1.10180092e+00
  -3.31971979e+00 -6.27345085e+00]
 [-1.42572582e+00  4.81783867e-01 -1.45894170e+00 ... -8.47656131e-01
  -2.06103563e+00 -2.24326086e+00]]",OAF_disgust
237,/content/Emotions/OAF_disgust,OAF_lid_disgust.wav,"[[-6.5214410e+02 -6.1396289e+02 -5.2471033e+02 ... -4.5091385e+02
  -4.9290094e+02 -6.0335681e+02]
 [ 4.2914154e+01  2.2821924e+01 -3.8516827e+01 ...  1.3199442e+02
   1.2818753e+02  8.4550217e+01]
 [ 3.9877640e+01  3.2538654e+01  3.2363956e+01 ...  4.0487723e+00
   1.7241873e+01  4.6030350e+01]
 ...
 [ 1.3034136e+00 -1.7671287e-02  1.5710359e+00 ...  5.5733504e+00
   5.1036291e+00  1.4038201e+01]
 [ 5.6343669e-01 -3.1599188e+00 -6.4069519e+00 ...  5.3491516e+00
   5.8638186e+00  8.9958096e+00]
 [ 8.0806577e-01  2.0987399e+00  1.9832945e+00 ...  1.4956297e+01
   1.1574001e+01  6.1583595e+00]]",OAF_disgust
238,/content/Emotions/OAF_disgust,OAF_match_disgust.wav,"[[-6.9945160e+02 -7.0056671e+02 -6.9246674e+02 ... -4.4729086e+02
  -5.1792560e+02 -5.7834766e+02]
 [ 1.6991367e+01  1.5445602e+01  1.4011169e+01 ...  4.1909394e+00
   2.1304546e+01  3.7079311e+01]
 [ 1.6757387e+01  1.5302053e+01  8.7116575e+00 ... -1.8816734e+01
  -2.0231581e+01 -2.2142872e+01]
 ...
 [ 9.4429880e-01  2.6685553e+00  3.4617238e+00 ...  1.1636332e+01
   1.0908613e+01  1.7226014e+00]
 [ 6.3818824e-01  2.4209085e+00  5.4649944e+00 ...  8.0600715e-01
   9.3982714e-01 -8.1714554e+00]
 [ 3.5036877e-01  2.1824160e+00  5.6758327e+00 ...  2.7788882e+00
   2.4045677e+00 -4.0349684e+00]]",OAF_disgust
239,/content/Emotions/OAF_disgust,OAF_beg_disgust.wav,"[[-5.9857336e+02 -5.9762946e+02 -5.5200879e+02 ... -5.2007477e+02
  -5.4669104e+02 -5.8067554e+02]
 [ 3.2145725e+01  3.2925179e+01 -8.3192956e-01 ...  6.4001984e+01
   5.0459000e+01  4.4617554e+01]
 [ 1.2084623e+01  1.3351202e+01  1.3897343e+01 ...  2.3075635e+00
   1.5257303e+00  1.5895053e+01]
 ...
 [ 7.2072620e+00  7.0716920e+00  1.4245784e+00 ...  4.2398329e+00
   2.5373151e+00  2.3222702e+00]
 [ 5.4384441e+00  4.7812490e+00 -1.1613799e+00 ...  5.9819851e+00
   4.9248967e+00  4.9078119e-01]
 [-6.4714456e-01  1.1305695e+00 -7.5222993e-01 ...  1.6412793e+00
   1.0977459e-01  1.3637704e+00]]",OAF_disgust
240,/content/Emotions/OAF_disgust,OAF_reach_disgust.wav,"[[-696.1674    -656.9878    -560.918     ... -547.5843    -634.4232
  -677.8814   ]
 [  21.40409     21.367985    -9.833082  ...   35.18981     54.4376
    38.037407 ]
 [  19.827156    15.012901    22.358757  ...  -19.697868     3.522906
    23.801796 ]
 ...
 [   3.9837894   11.669218     5.6360826 ...    2.399086     9.227014
     6.028318 ]
 [   4.1573863    4.065901     0.9823823 ...    3.5580378    3.8378487
     4.7913437]
 [   3.87113      4.7093115    4.45614   ...    4.844469     3.6752515
     2.5438504]]",OAF_disgust
241,/content/Emotions/OAF_disgust,OAF_jug_disgust.wav,"[[-666.88904   -621.4859    -537.9909    ... -580.01715   -621.0014
  -641.7126   ]
 [  25.325218    -6.581518   -39.754364  ...   77.78593     59.607864
    47.84719  ]
 [  25.551758    15.226979    16.879578  ...   14.20067     15.153133
    24.567968 ]
 ...
 [   1.7054328    2.951093    -3.2667694 ...    3.46345      1.7252773
     1.948673 ]
 [   3.0327923    7.3216553    4.0954423 ...    8.853275     4.1554976
     2.3993359]
 [   4.1387277    3.952862     6.1802845 ...    3.050173     1.1223044
     1.2182126]]",OAF_disgust
242,/content/Emotions/OAF_disgust,OAF_white_disgust.wav,"[[-6.7581433e+02 -6.6498279e+02 -5.5610065e+02 ... -4.4489291e+02
  -5.0525269e+02 -5.6462793e+02]
 [ 1.9179642e+01  1.9811848e+01 -2.7991226e+01 ...  4.1678753e+01
   7.3125168e+01  8.4875710e+01]
 [ 1.8952337e+01  1.5834714e+01  2.5280388e+01 ... -1.3552807e+01
  -1.6637651e+01 -6.2482471e+00]
 ...
 [-3.3247977e-01  2.6104014e+00  8.1613359e+00 ...  4.2157841e+00
   1.7714036e+00  2.2265801e+00]
 [-4.0105456e-01  3.9956284e+00  1.1721729e+01 ...  5.5893183e-01
  -4.7352672e+00 -2.5673685e+00]
 [-3.8672280e-01 -5.3871739e-01  1.9943869e+00 ...  5.9597869e+00
   5.2833881e+00  2.2093213e+00]]",OAF_disgust
243,/content/Emotions/OAF_disgust,OAF_rat_disgust.wav,"[[-6.44456787e+02 -6.02171448e+02 -5.33981934e+02 ... -4.35892517e+02
  -4.82108459e+02 -5.35574585e+02]
 [ 2.26240578e+01  1.36776390e+01 -2.35393486e+01 ...  2.72767639e+01
   4.46962128e+01  6.64177094e+01]
 [ 1.71947117e+01  1.25422115e+01  2.34209290e+01 ... -1.59875555e+01
  -2.82084961e+01 -3.06334419e+01]
 ...
 [ 4.33105278e+00  5.39357805e+00  4.95064640e+00 ...  1.13126159e-01
   2.26648498e+00  6.52966022e+00]
 [ 6.51641226e+00  9.69972515e+00  7.74913597e+00 ...  3.44321966e+00
   7.31202364e+00  8.81828403e+00]
 [ 3.57314777e+00  4.57953787e+00  1.66645503e+00 ...  5.65678024e+00
   2.67215323e+00  3.20344758e+00]]",OAF_disgust
244,/content/Emotions/OAF_disgust,OAF_dodge_disgust.wav,"[[-6.9486890e+02 -6.3547766e+02 -5.2847961e+02 ... -4.5728107e+02
  -5.3999280e+02 -6.1576923e+02]
 [ 3.4172089e+01 -1.2534647e+00 -4.5301727e+01 ...  4.4660484e+01
   7.3510460e+01  8.2563385e+01]
 [ 3.2016174e+01  1.5977064e+01  1.6188080e+01 ... -6.6432219e+00
  -1.0931969e+01  1.4573879e+01]
 ...
 [ 1.8040681e+00  4.2075677e+00  1.0351032e+01 ...  3.3842316e-01
  -2.3140645e+00 -7.2139459e+00]
 [ 1.7815424e+00  8.2215625e-01  2.4821305e+00 ...  7.1392584e+00
   2.0046916e+00 -5.7414088e+00]
 [ 1.8129606e+00  3.4452095e+00  4.0879126e+00 ...  3.3652449e+00
   7.1422768e-01  1.2917335e+00]]",OAF_disgust
